The Cost of Noise:  Model and Calculations,,,,,,
Interest,0.075,,,,Total Houses,181800.0
830.0,79.09428164330981,22.344211843568758,-6.037350003952718,2988.0,-0.0,-0.0
840.0,79.04248681569862,22.292417015957568,-6.193168705280064,3024.0,-0.0,-0.0
850.0,78.99130243044254,22.24123263070149,-6.347145883584363,3060.0,-0.0,-0.0
860.0,78.94071426591529,22.190644466174234,-6.499324558697119,3096.0,-0.0,-0.0
870.0,78.89070859176056,22.1406387920195,-6.649746260352865,3132.0,-0.0,-0.0
880.0,78.84127214652223,22.091202346781188,-6.798451096222186,3167.9999999999995,-0.0,-0.0
890.0,78.79239211653343,22.042322316792394,-6.94547781610586,3203.9999999999995,-0.0,-0.0
900.0,78.74405611598056,21.9939863162395,-7.090863872546995,3239.9999999999995,-0.0,-0.0
910.0,78.69625216806449,21.946182368323434,-7.234645478098438,3276.0,-0.0,-0.0
920.0,78.64896868718746,21.89889888744642,-7.376857659464681,3312.0,-0.0,-0.0
930.0,78.60219446209909,21.85212466235805,-7.517534308720652,3348.0,-0.0,-0.0
940.0,78.55591863994056,21.805848840199502,-7.656708231794468,3384.0,-0.0,-0.0
950.0,78.51013071112982,21.760060911388763,-7.794411194388191,3420.0,-0.0,-0.0
960.0,78.46482049503534,21.7147506952943,-7.930673965497068,3456.0,-0.0,-0.0
970.0,78.41997812638957,21.66990832664851,-8.065526358676383,3492.0,-0.0,-0.0
980.0,78.3755940423965,21.625524242655445,-8.198997271194454,3528.0,-0.0,-0.0
990.0,78.33165897049172,21.581589170750675,-8.331114721200318,3564.0,-0.0,-0.0
1000.0,78.28816391671502,21.53809411697398,-8.461905883026017,3600.0,-0.0,-0.0
